make_id,model_id,view_point,train,valid,test
77,184,2,3,1,1
77,184,3,8,3,5
77,184,4,21,8,12
77,184,5,10,4,6
77,185,1,3,1,2
77,185,2,3,1,2
77,185,3,4,2,2
77,185,4,8,3,5
77,185,5,6,2,3
78,1,1,9,4,5
78,1,2,11,4,6
78,1,3,14,6,8
78,1,4,20,7,12
78,1,5,17,7,10
78,2,1,15,5,9
78,2,2,13,5,8
78,2,3,17,7,10
78,2,4,21,8,13
78,2,5,18,7,10
78,3,1,11,4,6
78,3,2,10,3,6
78,3,3,11,4,7
78,3,4,21,8,13
78,3,5,16,6,9
78,4,1,8,3,5
78,4,2,9,4,5
78,4,3,10,4,6
78,4,4,19,7,11
78,4,5,15,5,9
78,5,1,11,4,7
78,5,2,9,3,5
78,5,3,15,5,9
78,5,4,24,10,14
78,5,5,19,7,11
78,9,-1,1,0,0
78,9,1,8,3,4
78,9,2,4,1,2
78,9,3,8,3,5
78,9,4,26,10,16
78,9,5,15,5,9
78,11,1,5,1,3
78,11,2,4,2,2
78,11,3,7,3,4
78,11,4,10,3,6
78,11,5,9,4,5
78,12,-1,1,0,0
78,12,1,10,3,6
78,12,2,5,2,3
78,12,3,10,4,6
78,12,4,20,8,12
78,12,5,15,6,9
78,13,-1,2,0,1
78,13,1,7,3,4
78,13,2,4,1,2
78,13,3,12,4,7
78,13,4,18,7,11
78,13,5,19,7,11
78,14,-1,1,0,0
78,14,1,5,2,3
78,14,2,5,1,3
78,14,3,8,3,4
78,14,4,26,10,15
78,14,5,16,6,10
78,15,1,4,2,2
78,15,2,3,1,1
78,15,3,8,3,4
78,15,4,23,9,14
78,15,5,23,9,14
78,16,1,5,1,3
78,16,2,2,1,1
78,16,3,3,1,1
78,16,4,15,6,9
78,16,5,14,6,8
78,17,-1,1,0,0
78,17,1,9,4,5
78,17,2,4,2,2
78,17,3,8,3,4
78,17,4,23,9,13
78,17,5,17,6,10
78,18,1,7,2,4
78,18,2,4,1,2
78,18,3,5,2,3
78,18,4,28,11,17
78,18,5,17,7,10
78,19,1,7,3,4
78,19,2,8,3,4
78,19,3,12,5,7
78,19,4,21,8,12
78,19,5,13,5,8
78,21,1,2,1,1
78,21,2,2,1,1
78,21,3,4,2,2
78,21,4,8,3,4
78,21,5,4,1,2
78,22,-1,1,0,0
78,22,1,9,3,5
78,22,2,8,3,5
78,22,3,14,5,8
78,22,4,25,9,15
78,22,5,22,9,13
78,23,-1,1,0,0
78,23,1,15,5,9
78,23,2,14,5,8
78,23,3,17,7,10
78,23,4,29,11,17
78,23,5,25,9,15
78,24,-1,1,0,0
78,24,1,14,5,8
78,24,2,13,5,7
78,24,3,22,8,13
78,24,4,36,14,21
78,24,5,31,12,19
78,25,1,2,0,1
78,25,2,2,0,1
78,25,3,3,1,2
78,25,4,3,1,2
78,25,5,3,1,2
78,26,-1,2,0,1
78,26,1,7,2,4
78,26,2,7,3,4
78,26,3,11,4,7
78,26,4,20,8,12
78,26,5,14,5,8
78,27,1,11,4,6
78,27,2,9,4,5
78,27,3,19,8,11
78,27,4,24,9,14
78,27,5,28,11,16
78,28,1,1,0,0
78,28,2,1,0,0
78,28,3,2,1,1
78,28,4,2,1,1
78,28,5,2,1,1
78,31,1,3,1,1
78,31,2,3,1,1
78,31,3,3,1,2
78,31,4,5,1,3
78,31,5,5,2,3
78,32,1,13,5,7
78,32,2,10,4,6
78,32,3,15,5,9
78,32,4,20,7,12
78,32,5,16,6,10
78,33,1,9,3,5
78,33,2,7,2,4
78,33,3,7,2,4
78,33,4,21,8,12
78,33,5,18,7,11
78,34,1,4,2,2
78,34,2,4,2,2
78,34,3,6,2,4
78,34,4,8,3,5
78,34,5,11,4,6
78,35,-1,1,0,0
78,35,1,1,0,1
78,35,2,1,0,1
78,35,3,7,2,4
78,35,4,15,5,9
78,35,5,7,2,4
78,36,1,2,1,1
78,36,2,3,1,1
78,36,3,5,1,3
78,36,4,7,3,4
78,36,5,7,2,4
78,38,1,6,2,4
78,38,2,5,1,3
78,38,3,10,4,6
78,38,4,19,8,11
78,38,5,21,8,12
78,39,1,5,2,3
78,39,2,4,2,2
78,39,3,9,3,5
78,39,4,25,9,15
78,39,5,18,7,11
78,40,1,7,3,4
78,40,2,6,2,3
78,40,3,9,3,5
78,40,4,22,8,13
78,40,5,18,7,10
78,41,1,1,0,0
78,41,4,3,1,2
78,41,5,3,1,1
78,42,1,5,1,3
78,42,2,2,0,1
78,42,3,5,2,3
78,42,4,14,5,8
78,42,5,9,3,5
78,43,1,1,0,1
78,43,2,1,0,1
78,43,3,1,0,0
78,43,4,1,0,1
78,43,5,1,0,1
78,44,-1,1,0,0
78,44,1,5,1,3
78,44,2,5,2,3
78,44,3,7,3,4
78,44,4,16,6,9
78,44,5,10,4,6
78,46,1,2,1,1
78,46,2,2,0,1
78,46,3,4,2,2
78,46,4,4,1,2
78,46,5,4,1,2
78,47,-1,1,0,1
78,47,1,10,4,6
78,47,2,6,2,4
78,47,3,8,3,5
78,47,4,17,7,10
78,47,5,13,5,7
78,48,-1,2,0,1
78,48,1,2,1,1
78,48,3,5,2,3
78,48,4,9,3,5
78,48,5,4,2,2
78,49,-1,1,0,1
78,49,1,1,0,1
78,49,2,1,0,1
78,49,3,3,1,1
78,49,4,9,4,5
78,49,5,5,2,3
78,50,-1,2,0,1
78,50,1,7,2,4
78,50,2,7,2,4
78,50,3,11,4,7
78,50,4,16,6,9
78,50,5,19,8,11
78,52,1,1,0,1
78,52,2,1,0,1
78,52,3,1,0,0
78,52,4,3,1,2
78,52,5,3,1,1
78,53,-1,2,1,1
78,53,1,5,1,3
78,53,2,1,0,0
78,53,3,4,1,2
78,53,4,11,4,7
78,53,5,4,2,2
78,55,4,4,2,2
78,55,5,2,1,1
78,56,1,2,1,1
78,56,2,1,0,1
78,56,3,2,1,1
78,56,4,7,3,4
78,56,5,5,1,3
78,57,1,6,2,4
78,57,2,4,1,2
78,57,3,5,2,3
78,57,4,17,7,10
78,57,5,21,8,13
78,60,-1,1,0,1
78,60,1,2,0,1
78,60,2,2,0,1
78,60,3,3,1,1
78,60,4,9,4,5
78,60,5,7,3,4
78,61,-1,2,0,1
78,61,1,1,0,1
78,61,2,1,0,1
78,61,3,7,2,4
78,61,4,10,3,6
78,61,5,8,3,4
78,62,1,2,1,1
78,62,2,2,0,1
78,62,3,6,2,4
78,62,4,10,3,6
78,62,5,7,2,4
78,63,1,3,1,2
78,63,2,3,1,2
78,63,3,7,2,4
78,63,4,21,8,13
78,63,5,16,6,10
78,65,1,1,0,1
78,65,2,1,0,0
78,65,3,3,1,1
78,65,4,3,1,1
78,65,5,4,2,2
78,66,1,3,1,1
78,66,2,1,0,1
78,66,3,3,1,2
78,66,4,5,2,3
78,66,5,3,1,2
78,67,1,1,0,1
78,67,2,1,0,1
78,67,3,4,1,2
78,67,4,6,2,3
78,67,5,4,2,2
79,1725,1,3,1,1
79,1725,2,1,0,1
79,1725,3,5,1,3
79,1725,4,10,3,6
79,1725,5,9,4,5
79,1726,1,1,0,1
79,1726,2,1,0,1
79,1726,3,2,0,1
79,1726,4,2,0,1
79,1726,5,2,1,1
79,1727,-1,1,0,0
79,1727,1,9,3,5
79,1727,2,7,2,4
79,1727,3,7,3,4
79,1727,4,18,7,10
79,1727,5,14,6,8
80,951,1,3,1,1
80,951,2,2,0,1
80,951,3,1,0,1
80,951,4,6,2,4
80,951,5,4,2,2
80,952,1,9,3,5
80,952,2,6,2,3
80,952,3,8,3,4
80,952,4,22,8,13
80,952,5,14,6,8
80,953,1,9,4,5
80,953,2,6,2,4
80,953,3,11,4,6
80,953,4,24,9,14
80,953,5,10,4,6
81,68,1,24,9,14
81,68,2,19,8,11
81,68,3,23,9,14
81,68,4,41,16,24
81,68,5,36,14,21
81,69,-1,10,3,6
81,69,1,13,5,8
81,69,2,9,4,5
81,69,3,13,5,8
81,69,4,17,6,10
81,69,5,14,5,8
81,70,1,21,8,13
81,70,2,17,6,10
81,70,3,20,7,12
81,70,4,33,13,19
81,70,5,27,11,16
81,71,-1,4,1,2
81,71,1,8,3,4
81,71,2,5,2,3
81,71,3,10,3,6
81,71,4,22,8,13
81,71,5,13,5,7
81,72,1,5,2,3
81,72,2,3,1,2
81,72,3,7,3,4
81,72,4,10,4,6
81,72,5,8,3,4
81,73,1,4,2,2
81,73,2,2,1,1
81,73,3,5,2,3
81,73,4,9,4,5
81,73,5,5,1,3
81,74,1,4,2,2
81,74,2,3,1,1
81,74,3,4,1,2
81,74,4,15,6,9
81,74,5,6,2,4
81,75,1,7,2,4
81,75,2,6,2,4
81,75,3,8,3,4
81,75,4,28,11,16
81,75,5,13,5,7
81,76,-1,1,0,0
81,76,1,4,1,2
81,76,2,2,1,1
81,76,3,2,1,1
81,76,4,8,3,4
81,76,5,5,2,3
81,77,1,3,1,1
81,77,2,2,0,1
81,77,3,6,2,3
81,77,4,6,2,4
81,77,5,4,2,2
81,78,1,8,3,5
81,78,2,7,3,4
81,78,3,12,4,7
81,78,4,20,8,12
81,78,5,14,5,8
81,79,-1,2,1,1
81,79,1,6,2,3
81,79,2,7,2,4
81,79,3,9,4,5
81,79,4,27,11,16
81,79,5,10,4,6
81,81,1,1,0,0
81,81,2,1,0,1
81,81,3,3,1,1
81,81,4,2,0,1
81,81,5,2,1,1
81,82,1,4,1,2
81,82,2,3,1,2
81,82,3,4,1,2
81,82,4,6,2,4
81,82,5,7,2,4
81,83,1,5,1,3
81,83,2,5,1,3
81,83,3,4,1,2
81,83,4,12,5,7
81,83,5,9,4,5
81,84,1,7,2,4
81,84,2,5,1,3
81,84,3,10,3,6
81,84,4,27,11,16
81,84,5,12,5,7
81,85,1,6,2,3
81,85,2,8,3,4
81,85,3,11,4,6
81,85,4,20,8,12
81,85,5,17,6,10
81,86,1,9,3,5
81,86,2,8,3,4
81,86,3,11,4,7
81,86,4,18,7,10
81,86,5,16,6,9
81,87,1,2,1,1
81,87,2,3,1,1
81,87,3,4,2,2
81,87,4,3,1,2
81,87,5,3,1,2
81,88,1,7,3,4
81,88,2,7,2,4
81,88,3,11,4,6
81,88,4,22,9,13
81,88,5,16,6,9
81,89,1,9,4,5
81,89,2,6,2,4
81,89,3,13,5,8
81,89,4,12,5,7
81,89,5,10,3,6
81,91,1,6,2,3
81,91,2,7,2,4
81,91,3,7,3,4
81,91,4,15,5,9
81,91,5,14,5,8
81,92,1,6,2,3
81,92,2,5,1,3
81,92,3,3,1,2
81,92,4,10,4,6
81,92,5,7,3,4
81,93,1,2,0,1
81,93,2,2,0,1
81,93,3,3,1,2
81,93,4,5,1,3
81,93,5,5,1,3
81,94,1,11,4,6
81,94,2,8,3,4
81,94,3,9,4,5
81,94,4,17,6,10
81,94,5,17,6,10
81,95,1,2,0,1
81,95,2,2,0,1
81,95,3,3,1,2
81,95,4,3,1,1
81,95,5,2,1,1
81,96,1,8,3,4
81,96,2,7,3,4
81,96,3,14,5,8
81,96,4,21,8,12
81,96,5,14,6,8
81,98,1,5,1,3
81,98,2,6,2,4
81,98,3,10,4,6
81,98,4,7,2,4
81,98,5,9,3,5
81,99,1,7,3,4
81,99,2,6,2,3
81,99,3,10,3,6
81,99,4,16,6,9
81,99,5,10,3,6
81,100,1,5,1,3
81,100,2,4,2,2
81,100,3,6,2,3
81,100,4,9,4,5
81,100,5,8,3,4
81,101,1,10,4,6
81,101,2,8,3,5
81,101,3,12,4,7
81,101,4,17,7,10
81,101,5,13,5,8
81,102,1,3,1,1
81,102,2,3,1,1
81,102,3,6,2,3
81,102,4,9,4,5
81,102,5,5,2,3
81,103,1,11,4,7
81,103,2,9,4,5
81,103,3,15,6,9
81,103,4,22,9,13
81,103,5,15,5,9
81,104,1,7,3,4
81,104,2,6,2,3
81,104,3,10,3,6
81,104,4,24,9,14
81,104,5,14,6,8
81,105,1,12,5,7
81,105,2,11,4,7
81,105,3,14,5,8
81,105,4,22,9,13
81,105,5,17,6,10
81,106,1,7,3,4
81,106,2,9,3,5
81,106,3,11,4,7
81,106,4,21,8,12
81,106,5,13,5,8
81,107,1,2,1,1
81,107,2,2,0,1
81,107,3,4,2,2
81,107,4,4,2,2
81,107,5,4,1,2
81,108,1,9,3,5
81,108,2,7,3,4
81,108,3,18,7,11
81,108,4,21,8,13
81,108,5,15,6,9
81,109,-1,1,0,0
81,109,1,7,3,4
81,109,2,7,3,4
81,109,3,12,5,7
81,109,4,21,8,13
81,109,5,13,5,7
81,110,-1,2,0,1
81,110,1,10,4,6
81,110,2,2,1,1
81,110,3,17,6,10
81,110,4,16,6,10
81,110,5,14,6,8
81,112,-1,7,2,4
81,112,1,4,1,2
81,112,2,3,1,1
81,112,3,4,2,2
81,112,4,7,2,4
81,112,5,3,1,2
81,113,-1,2,0,1
81,113,1,6,2,3
81,113,2,4,1,2
81,113,3,4,1,2
81,113,4,15,5,9
81,113,5,4,1,2
81,114,-1,1,0,0
81,114,1,7,3,4
81,114,2,4,2,2
81,114,3,13,5,7
81,114,4,23,9,13
81,114,5,14,5,8
81,115,1,2,1,1
81,115,2,1,0,0
81,115,3,3,1,2
81,115,4,11,4,6
81,115,5,4,2,2
81,118,1,5,1,3
81,118,2,5,2,3
81,118,3,9,3,5
81,118,4,7,3,4
81,118,5,9,3,5
81,119,-1,3,1,1
81,119,1,5,2,3
81,119,2,2,0,1
81,119,3,7,2,4
81,119,4,6,2,4
81,119,5,6,2,3
81,120,1,2,1,1
81,120,2,1,0,1
81,120,3,4,2,2
81,120,4,6,2,3
81,120,5,2,1,1
81,121,1,7,3,4
81,121,2,2,1,1
81,121,3,2,1,1
81,121,4,5,1,3
81,121,5,6,2,4
81,122,1,6,2,3
81,122,2,4,2,2
81,122,3,13,5,8
81,122,4,23,9,13
81,122,5,15,6,9
81,123,-1,1,0,1
81,123,1,1,0,1
81,123,2,1,0,1
81,123,3,4,1,2
81,123,4,2,0,1
81,123,5,2,1,1
82,343,1,9,4,5
82,343,2,10,4,6
82,343,3,11,4,6
82,343,4,16,6,10
82,343,5,14,6,8
82,344,1,11,4,7
82,344,2,9,4,5
82,344,3,11,4,6
82,344,4,17,6,10
82,344,5,13,5,8
82,345,-1,1,0,0
82,345,1,7,2,4
82,345,2,6,2,3
82,345,3,10,3,6
82,345,4,24,10,14
82,345,5,14,5,8
82,346,1,14,5,8
82,346,2,11,4,6
82,346,3,10,4,6
82,346,4,16,6,9
82,346,5,11,4,6
82,347,1,1,0,1
82,347,2,1,0,0
82,347,3,2,1,1
82,347,4,2,1,1
82,347,5,1,0,1
83,368,1,9,4,5
83,368,2,5,2,3
83,368,3,11,4,6
83,368,4,21,8,12
83,368,5,15,6,9
83,369,-1,1,0,0
83,369,1,10,4,6
83,369,2,6,2,3
83,369,3,13,5,7
83,369,4,19,8,11
83,369,5,13,5,7
83,370,4,2,0,1
83,370,5,1,0,1
83,372,-1,1,0,0
83,372,1,1,0,1
83,372,2,1,0,1
83,372,3,6,2,4
83,372,4,16,6,9
83,372,5,6,2,3
83,373,-1,2,0,1
83,373,1,1,0,1
83,373,2,2,0,1
83,373,3,10,4,6
83,373,4,9,3,5
83,373,5,4,1,2
83,374,1,9,4,5
83,374,2,6,2,3
83,374,3,9,3,5
83,374,4,24,9,14
83,374,5,14,5,8
84,1962,1,8,3,4
84,1962,2,6,2,3
84,1962,3,8,3,5
84,1962,4,22,8,13
84,1962,5,17,6,10
84,1963,1,1,0,1
84,1963,2,2,0,1
84,1963,3,1,0,1
84,1963,4,4,2,2
84,1963,5,4,2,2
84,1964,1,6,2,3
84,1964,2,5,2,3
84,1964,3,10,4,6
84,1964,4,14,6,8
84,1964,5,11,4,7
84,1965,1,3,1,2
84,1965,2,2,1,1
84,1965,3,2,1,1
84,1965,4,14,6,8
84,1965,5,5,1,3
84,1966,1,3,1,1
84,1966,2,3,1,1
84,1966,3,7,3,4
84,1966,4,11,4,7
84,1966,5,10,4,6
84,1967,1,2,1,1
84,1967,2,2,1,1
84,1967,3,1,0,1
84,1967,4,2,1,1
84,1967,5,3,1,2
84,1968,1,1,0,1
84,1968,2,1,0,1
84,1968,3,2,1,1
84,1968,4,2,1,1
84,1968,5,2,1,1
84,1969,3,1,0,0
84,1969,4,4,1,2
84,1969,5,1,0,0
84,1970,-1,1,0,0
84,1970,1,9,3,5
84,1970,2,5,1,3
84,1970,3,8,3,4
84,1970,4,25,9,15
84,1970,5,14,6,8
84,1971,1,5,1,3
84,1971,2,5,1,3
84,1971,3,8,3,4
84,1971,4,12,5,7
84,1971,5,9,4,5
84,1972,1,3,1,1
84,1972,2,2,0,1
84,1972,3,3,1,1
84,1972,4,11,4,7
84,1972,5,7,3,4
84,1973,1,3,1,1
84,1973,2,3,1,2
84,1973,3,4,1,2
84,1973,4,11,4,6
84,1973,5,5,1,3
84,1975,1,6,2,3
84,1975,2,3,1,1
84,1975,3,6,2,3
84,1975,4,13,5,8
84,1975,5,11,4,7
85,375,-1,1,0,1
85,375,1,9,4,5
85,375,2,3,1,2
85,375,3,17,6,10
85,375,4,20,8,12
85,375,5,11,4,6
85,376,-1,4,2,2
85,376,1,3,1,2
85,376,2,2,1,1
85,376,3,6,2,4
85,376,4,2,1,1
85,376,5,4,1,2
86,1314,-1,3,1,2
86,1314,1,9,3,5
86,1314,2,7,2,4
86,1314,3,10,4,6
86,1314,4,22,9,13
86,1314,5,10,4,6
86,1315,-1,1,0,0
86,1315,1,13,5,8
86,1315,2,5,2,3
86,1315,3,11,4,6
86,1315,4,22,8,13
86,1315,5,10,3,6
87,672,1,9,4,5
87,672,2,7,2,4
87,672,3,11,4,6
87,672,4,21,8,13
87,672,5,13,5,8
87,673,1,7,3,4
87,673,2,7,2,4
87,673,3,8,3,5
87,673,4,22,8,13
87,673,5,16,6,9
87,674,1,9,3,5
87,674,2,6,2,4
87,674,3,10,4,6
87,674,4,20,8,12
87,674,5,16,6,9
87,676,1,2,0,1
87,676,2,1,0,1
87,676,3,3,1,1
87,676,4,5,1,3
87,676,5,2,0,1
87,677,1,1,0,0
87,677,2,1,0,0
87,677,3,2,0,1
87,677,4,3,1,1
87,677,5,1,0,1
87,678,1,1,0,1
87,678,2,1,0,1
87,678,3,1,0,1
87,678,4,2,0,1
87,678,5,2,1,1
87,680,1,11,4,6
87,680,2,8,3,5
87,680,3,13,5,7
87,680,4,20,7,12
87,680,5,17,6,10
88,1413,1,3,1,2
88,1413,2,3,1,1
88,1413,3,6,2,3
88,1413,4,10,3,6
88,1413,5,6,2,4
88,1414,-1,1,0,0
88,1414,1,6,2,3
88,1414,2,6,2,4
88,1414,3,10,3,6
88,1414,4,19,7,11
88,1414,5,12,5,7
88,1415,1,2,1,1
88,1415,2,2,0,1
88,1415,3,1,0,1
88,1415,4,7,2,4
88,1415,5,2,1,1
88,1416,1,10,4,6
88,1416,2,6,2,3
88,1416,3,12,5,7
88,1416,4,22,9,13
88,1416,5,10,4,6
88,1417,1,10,4,6
88,1417,2,7,2,4
88,1417,3,11,4,6
88,1417,4,23,9,13
88,1417,5,10,4,6
88,1418,1,2,0,1
88,1418,3,2,0,1
88,1418,4,6,2,3
88,1418,5,2,0,1
88,1419,1,4,1,2
88,1419,2,3,1,1
88,1419,3,5,2,3
88,1419,4,8,3,5
88,1419,5,7,3,4
88,1420,1,2,0,1
88,1420,2,1,0,0
88,1420,3,1,0,0
88,1420,4,1,0,1
88,1420,5,1,0,1
88,1422,1,2,0,1
88,1422,2,1,0,0
88,1422,3,2,1,1
88,1422,4,8,3,4
88,1422,5,3,1,1
88,1423,1,3,1,2
88,1423,3,2,0,1
88,1423,4,10,4,6
88,1423,5,3,1,1
88,1424,1,9,4,5
88,1424,2,8,3,5
88,1424,3,14,5,8
88,1424,4,19,7,11
88,1424,5,11,4,7
88,1425,1,8,3,4
88,1425,2,7,2,4
88,1425,3,11,4,7
88,1425,4,15,6,9
88,1425,5,13,5,8
88,1426,1,6,2,3
88,1426,2,5,2,3
88,1426,3,8,3,4
88,1426,4,12,4,7
88,1426,5,10,3,6
88,1427,1,1,0,0
88,1427,2,1,0,0
88,1427,3,1,0,1
88,1427,4,2,1,1
88,1427,5,2,1,1
88,1428,1,1,0,0
88,1428,3,2,0,1
88,1428,4,1,0,0
88,1428,5,1,0,1
88,1433,1,5,2,3
88,1433,2,4,1,2
88,1433,3,9,3,5
88,1433,4,12,5,7
88,1433,5,7,3,4
89,1784,1,1,0,1
89,1784,2,1,0,1
89,1784,3,2,0,1
89,1784,4,2,0,1
89,1784,5,1,0,1
89,1785,1,8,3,4
89,1785,2,6,2,4
89,1785,3,9,4,5
89,1785,4,19,8,11
89,1785,5,12,5,7
89,1786,1,8,3,5
89,1786,2,8,3,4
89,1786,3,10,3,6
89,1786,4,17,6,10
89,1786,5,15,5,9
89,1787,1,4,2,2
89,1787,2,3,1,2
89,1787,3,5,2,3
89,1787,4,8,3,4
89,1787,5,8,3,4
89,1789,1,2,1,1
89,1789,2,1,0,1
89,1789,3,3,1,1
89,1789,4,5,2,3
89,1789,5,4,2,2
90,1244,1,11,4,7
90,1244,2,7,2,4
90,1244,3,12,5,7
90,1244,4,19,7,11
90,1244,5,12,5,7
91,726,1,3,1,1
91,726,2,3,1,1
91,726,3,4,1,2
91,726,4,9,4,5
91,726,5,6,2,3
91,727,1,2,1,1
91,727,2,2,1,1
91,727,3,3,1,2
91,727,4,5,1,3
91,727,5,4,1,2
91,728,1,3,1,2
91,728,2,3,1,1
91,728,3,4,2,2
91,728,4,9,4,5
91,728,5,7,2,4
92,746,-1,2,1,1
92,746,1,4,2,2
92,746,2,6,2,3
92,746,3,8,3,4
92,746,4,25,9,15
92,746,5,17,6,10
92,747,1,11,4,6
92,747,2,8,3,4
92,747,3,9,4,5
92,747,4,21,8,13
92,747,5,12,5,7
92,748,-1,2,1,1
92,748,1,5,2,3
92,748,2,5,2,3
92,748,3,10,4,6
92,748,4,24,9,14
92,748,5,15,5,9
92,749,-1,2,0,1
92,749,1,10,3,6
92,749,2,7,3,4
92,749,3,14,6,8
92,749,4,19,7,11
92,749,5,10,3,6
92,752,1,1,0,0
92,752,3,1,0,0
92,752,4,5,1,3
92,752,5,2,0,1
92,753,-1,1,0,1
92,753,1,2,0,1
92,753,2,2,1,1
92,753,3,8,3,5
92,753,4,16,6,10
92,753,5,14,5,8
92,754,1,1,0,0
92,754,2,2,1,1
92,754,3,4,2,2
92,754,4,5,2,3
92,754,5,4,1,2
92,755,-1,3,1,1
92,755,1,8,3,4
92,755,2,4,1,2
92,755,3,10,3,6
92,755,4,22,8,13
92,755,5,16,6,9
92,756,1,12,4,7
92,756,2,11,4,6
92,756,3,13,5,8
92,756,4,21,8,12
92,756,5,15,6,9
93,846,-1,1,0,0
93,846,1,4,2,2
93,846,2,4,2,2
93,846,3,6,2,4
93,846,4,11,4,7
93,846,5,10,3,6
93,848,1,2,1,1
93,848,2,1,0,1
93,848,3,2,0,1
93,848,4,5,2,3
93,848,5,3,1,2
93,849,1,2,1,1
93,849,2,2,0,1
93,849,3,4,2,2
93,849,4,9,4,5
93,849,5,4,2,2
94,1230,-1,1,0,0
94,1230,1,9,4,5
94,1230,2,7,3,4
94,1230,3,10,4,6
94,1230,4,26,10,15
94,1230,5,16,6,10
94,1231,1,10,3,6
94,1231,2,9,3,5
94,1231,3,11,4,6
94,1231,4,19,7,11
94,1231,5,13,5,8
94,1232,1,1,0,1
94,1232,2,1,0,0
94,1232,3,3,1,2
94,1232,4,8,3,4
94,1232,5,3,1,2
94,1233,1,9,3,5
94,1233,2,8,3,5
94,1233,3,10,4,6
94,1233,4,20,8,12
94,1233,5,14,5,8
94,1234,1,7,3,4
94,1234,2,5,2,3
94,1234,3,8,3,5
94,1234,4,24,10,14
94,1234,5,16,6,10
94,1235,1,6,2,4
94,1235,2,8,3,4
94,1235,3,7,3,4
94,1235,4,22,9,13
94,1235,5,16,6,9
94,1236,1,9,4,5
94,1236,2,6,2,3
94,1236,3,4,2,2
94,1236,4,15,6,9
94,1236,5,13,5,7
94,1237,1,8,3,4
94,1237,2,5,2,3
94,1237,3,4,2,2
94,1237,4,16,6,10
94,1237,5,9,3,5
94,1238,1,1,0,1
94,1238,3,2,0,1
94,1238,4,3,1,1
94,1238,5,3,1,1
94,1239,1,4,2,2
94,1239,2,3,1,2
94,1239,3,9,3,5
94,1239,4,8,3,4
94,1239,5,5,1,3
94,1240,-1,1,0,1
94,1240,1,4,2,2
94,1240,2,3,1,2
94,1240,3,15,5,9
94,1240,4,24,10,14
94,1240,5,14,5,8
94,1241,1,2,1,1
94,1241,2,1,0,1
94,1241,3,5,1,3
94,1241,4,10,3,6
94,1241,5,4,1,2
94,1243,1,9,4,5
94,1243,2,5,2,3
94,1243,3,9,4,5
94,1243,4,32,12,19
94,1243,5,16,6,9
95,910,1,12,5,7
95,910,2,9,3,5
95,910,3,13,5,7
95,910,4,17,7,10
95,910,5,14,5,8
95,911,1,18,7,11
95,911,2,12,4,7
95,911,3,16,6,9
95,911,4,19,8,11
95,911,5,17,6,10
95,912,1,3,1,1
95,912,2,4,1,2
95,912,3,3,1,2
95,912,4,11,4,7
95,912,5,5,2,3
95,913,1,10,4,6
95,913,2,8,3,4
95,913,3,10,4,6
95,913,4,19,7,11
95,913,5,14,6,8
95,914,1,11,4,6
95,914,2,9,4,5
95,914,3,10,4,6
95,914,4,18,7,10
95,914,5,13,5,7
95,915,1,12,5,7
95,915,2,8,3,4
95,915,3,12,4,7
95,915,4,17,7,10
95,915,5,12,4,7
95,916,1,11,4,6
95,916,2,8,3,5
95,916,3,8,3,4
95,916,4,19,7,11
95,916,5,16,6,9
95,917,1,7,3,4
95,917,2,7,2,4
95,917,3,12,5,7
95,917,4,19,8,11
95,917,5,16,6,9
95,918,1,1,0,1
95,918,2,1,0,1
95,918,3,2,1,1
95,918,4,2,1,1
95,918,5,2,1,1
95,919,1,5,2,3
95,919,2,3,1,2
95,919,3,7,3,4
95,919,4,31,12,19
95,919,5,14,5,8
95,920,-1,1,0,0
95,920,1,2,0,1
95,920,2,2,0,1
95,920,3,5,1,3
95,920,4,19,8,11
95,920,5,10,4,6
95,921,1,1,0,1
95,921,2,1,0,0
95,921,3,2,1,1
95,921,4,5,1,3
95,921,5,4,1,2
95,923,1,1,0,1
95,923,2,1,0,0
95,923,3,5,2,3
95,923,4,16,6,9
95,923,5,9,3,5
95,924,1,3,1,2
95,924,2,3,1,2
95,924,3,11,4,6
95,924,4,24,10,14
95,924,5,20,7,12
95,926,1,1,0,0
95,926,3,3,1,1
95,926,4,8,3,5
95,926,5,5,1,3
95,927,-1,1,0,1
95,927,1,3,1,1
95,927,2,2,0,1
95,927,3,4,1,2
95,927,4,5,2,3
95,927,5,5,1,3
95,930,1,3,1,1
95,930,2,4,1,2
95,930,3,7,3,4
95,930,4,4,2,2
95,930,5,5,2,3
95,931,1,3,1,1
95,931,3,4,1,2
95,931,4,9,4,5
95,931,5,5,1,3
95,932,-1,1,0,0
95,932,1,6,2,4
95,932,2,6,2,3
95,932,3,12,4,7
95,932,4,23,9,13
95,932,5,14,6,8
96,1948,1,3,1,1
96,1948,2,2,1,1
96,1948,3,4,1,2
96,1948,4,8,3,4
96,1948,5,5,2,3
97,852,1,7,3,4
97,852,2,6,2,4
97,852,3,12,4,7
97,852,4,23,9,14
97,852,5,13,5,7
97,853,1,11,4,6
97,853,2,8,3,5
97,853,3,12,5,7
97,853,4,15,6,9
97,853,5,14,6,8
97,854,1,15,6,9
97,854,2,10,3,6
97,854,3,16,6,10
97,854,4,21,8,13
97,854,5,15,6,9
97,855,1,4,1,2
97,855,2,3,1,2
97,855,3,6,2,3
97,855,4,6,2,3
97,855,5,5,2,3
97,856,1,10,4,6
97,856,2,8,3,4
97,856,3,10,3,6
97,856,4,15,6,9
97,856,5,15,5,9
97,857,1,10,4,6
